"TOA5","MAT06_GHBLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2018-06-10.CR1","49837","Table1"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","CT1_10cm_Avg","CT2_10cm_Avg","CT3_10cm_Avg","GH1_10cm_Avg","GH2_10cm_Avg","GH3_10cm_Avg","CT1_10cm_VW","CT1_10cm_PA_uS","CT2_10cm_VW","CT2_10cm_PA_uS","CT3_10cm_VW","CT3_10cm_PA_uS","GH1_10cm_VW","GH1_10cm_PA_uS","GH2_10cm_VW","GH2_10cm_PA_uS","GH3_10cm_VW","GH3_10cm_PA_uS","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","Volts"
"","","Avg","Smp","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min"
"2022-11-25 11:00:00",34765,-16.05,83.8,-16.14,82.1,-5.091,-3.969,-4.616,-2.869,-2.661,-12.05,0.056,18.46,0.077,19.52,0.044,17.82,0.037,17.44,0.048,18.03,0.024,16.7,12.4
"2022-11-25 12:00:00",34766,-16.91,83.3,-16.84,82.7,-5.084,-3.993,-4.639,-2.886,-2.666,-12.02,0.056,18.47,0.077,19.52,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.68,12.39
"2022-11-25 13:00:00",34767,-17.46,83.5,-17.43,83.1,-5.1,-4.013,-4.661,-2.911,-2.671,-12.17,0.056,18.47,0.077,19.5,0.044,17.82,0.037,17.44,0.048,18.03,0.023,16.68,12.38
"2022-11-25 14:00:00",34768,-17.38,83.3,-17.35,82.9,-5.132,-4.041,-4.684,-2.937,-2.678,-12.23,0.056,18.47,0.077,19.52,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.68,12.37
"2022-11-25 15:00:00",34769,-17.64,83.1,-17.7,83.1,-5.162,-4.07,-4.713,-2.967,-2.681,-12.56,0.056,18.47,0.077,19.5,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.68,12.37
"2022-11-25 16:00:00",34770,-18.08,82.5,-18.09,82.1,-5.202,-4.109,-4.742,-3.003,-2.692,-10.83,0.056,18.46,0.077,19.5,0.044,17.82,0.037,17.44,0.048,18.03,0.023,16.67,12.37
"2022-11-25 17:00:00",34771,-18.65,82.4,-18.68,82.2,-5.241,-4.158,-4.77,-3.035,-2.695,-10.11,0.056,18.46,0.077,19.5,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.67,12.37
"2022-11-25 18:00:00",34772,-18.95,82,-18.98,81.9,-5.261,-4.204,-4.803,-3.07,-2.71,-11.76,0.056,18.46,0.077,19.5,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.67,12.37
"2022-11-25 19:00:00",34773,-19.22,81.7,-19.22,81.1,-5.277,-4.239,-4.841,-3.11,-2.728,-15.46,0.056,18.46,0.077,19.49,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.68,12.37
"2022-11-25 20:00:00",34774,-19.39,81.1,-19.39,80.3,-5.29,-4.261,-4.873,-3.144,-2.743,-15.19,0.056,18.46,0.077,19.49,0.044,17.82,0.037,17.43,0.047,18.01,0.023,16.67,12.37
"2022-11-25 21:00:00",34775,-20.19,80.9,-20.36,80.7,-5.299,-4.264,-4.897,-3.175,-2.758,-16.19,0.056,18.46,0.077,19.5,0.044,17.81,0.037,17.44,0.047,18.01,0.023,16.67,12.35
"2022-11-25 22:00:00",34776,-20.86,81,-21.05,80.8,-5.294,-4.27,-4.922,-3.197,-2.769,-17.64,0.056,18.46,0.077,19.5,0.044,17.81,0.037,17.44,0.047,18.01,0.023,16.66,12.36
"2022-11-25 23:00:00",34777,-20.31,81.4,-20.41,80.4,-5.296,-4.269,-4.95,-3.223,-2.788,-17.4,0.056,18.46,0.077,19.5,0.044,17.81,0.037,17.43,0.047,18.01,0.023,16.66,12.34
"2022-11-26 00:00:00",34778,-20.54,80.6,-20.64,80.4,-5.303,-4.267,-4.981,-3.244,-2.805,-17.14,0.056,18.45,0.077,19.49,0.044,17.82,0.037,17.44,0.047,18.01,0.023,16.66,12.35
"2022-11-26 01:00:00",34779,-20.91,80.8,-21.03,80.4,-5.316,-4.272,-5.008,-3.261,-2.829,-17.96,0.056,18.46,0.077,19.5,0.044,17.82,0.037,17.43,0.047,18,0.023,16.66,12.34
"2022-11-26 02:00:00",34780,-20.82,80.1,-20.92,78.48,-5.332,-4.273,-5.036,-3.269,-2.849,-17.09,0.056,18.46,0.077,19.5,0.044,17.82,0.037,17.43,0.047,18.01,0.023,16.67,12.34
"2022-11-26 03:00:00",34781,-20.62,80.2,-20.77,79.75,-5.351,-4.272,-5.057,-3.28,-2.87,-16.26,0.056,18.45,0.077,19.5,0.044,17.82,0.037,17.43,0.047,18,0.023,16.66,12.34
"2022-11-26 04:00:00",34782,-20.87,81.1,-21,79.89,-5.368,-4.28,-5.083,-3.281,-2.887,-16.84,0.056,18.46,0.077,19.49,0.044,17.82,0.037,17.43,0.047,18,0.023,16.66,12.34
"2022-11-26 05:00:00",34783,-20.67,79.73,-20.93,77.88,-5.382,-4.29,-5.103,-3.277,-2.906,-18.25,0.056,18.46,0.077,19.49,0.044,17.81,0.037,17.43,0.047,18.01,0.023,16.66,12.34
"2022-11-26 06:00:00",34784,-21.45,80.4,-21.7,79.87,-5.412,-4.299,-5.122,-3.273,-2.922,-18.64,0.056,18.45,0.077,19.49,0.044,17.81,0.037,17.43,0.047,18,0.023,16.66,12.33
"2022-11-26 07:00:00",34785,-21.31,78.22,-21.43,75.91,-5.458,-4.315,-5.154,-3.283,-2.944,-18.03,0.056,18.46,0.077,19.49,0.044,17.81,0.037,17.43,0.047,18,0.023,16.66,12.33
"2022-11-26 08:00:00",34786,-21.72,80.6,-21.86,79.91,-5.501,-4.337,-5.193,-3.29,-2.965,-17.62,0.056,18.45,0.077,19.49,0.044,17.82,0.037,17.43,0.047,18,0.023,16.66,12.33
"2022-11-26 09:00:00",34787,-21.62,74.8,-21.96,72.49,-5.536,-4.365,-5.236,-3.295,-2.992,-19.41,0.056,18.45,0.077,19.49,0.044,17.82,0.036,17.42,0.047,18,0.023,16.66,12.32
"2022-11-26 10:00:00",34788,-23.03,78.07,-23.37,76.42,-5.582,-4.391,-5.274,-3.3,-3.013,-20.87,0.055,18.43,0.077,19.48,0.044,17.81,0.037,17.43,0.047,17.99,0.023,16.66,12.31
"2022-11-26 11:00:00",34789,-22.81,80,-22.93,79.56,-5.642,-4.42,-5.317,-3.311,-3.038,-19.37,0.056,18.45,0.077,19.48,0.044,17.82,0.036,17.42,0.047,17.99,0.023,16.64,12.33
"2022-11-26 12:00:00",34790,-22,78.45,-22.09,76.07,-5.689,-4.455,-5.365,-3.326,-3.067,-19.2,0.056,18.45,0.077,19.48,0.044,17.82,0.036,17.42,0.047,17.99,0.023,16.66,12.35
"2022-11-26 13:00:00",34791,-22.28,77,-22.41,75.08,-5.734,-4.49,-5.415,-3.342,-3.098,-20.24,0.055,18.43,0.077,19.48,0.044,17.81,0.036,17.42,0.047,17.99,0.023,16.64,12.32
"2022-11-26 14:00:00",34792,-23.54,75.97,-23.83,74.6,-5.784,-4.527,-5.464,-3.359,-3.131,-21.12,0.055,18.43,0.076,19.46,0.044,17.81,0.036,17.4,0.047,17.99,0.023,16.64,12.3
"2022-11-26 15:00:00",34793,-24.51,78.31,-24.67,78.34,-5.85,-4.569,-5.517,-3.374,-3.165,-21.28,0.055,18.43,0.076,19.46,0.044,17.81,0.036,17.4,0.047,17.97,0.023,16.64,12.3
"2022-11-26 16:00:00",34794,-24.49,76.69,-24.79,75.14,-5.915,-4.614,-5.573,-3.392,-3.197,-21.96,0.055,18.43,0.077,19.48,0.044,17.81,0.036,17.4,0.047,17.97,0.023,16.64,12.29
"2022-11-26 17:00:00",34795,-23.94,79.17,-24.26,79.38,-5.982,-4.657,-5.631,-3.405,-3.23,-20.94,0.055,18.42,0.076,19.45,0.044,17.81,0.036,17.4,0.047,17.97,0.023,16.64,12.29
"2022-11-26 18:00:00",34796,-23.68,76.34,-23.77,75,-6.046,-4.705,-5.695,-3.426,-3.267,-19.81,0.055,18.42,0.076,19.46,0.044,17.81,0.036,17.4,0.047,17.97,0.022,16.63,12.3
"2022-11-26 19:00:00",34797,-24.81,79.24,-24.96,80.1,-6.091,-4.757,-5.756,-3.449,-3.306,-22.46,0.055,18.42,0.076,19.45,0.043,17.8,0.036,17.4,0.047,17.97,0.023,16.64,12.29
"2022-11-26 20:00:00",34798,-25.4,78.94,-25.61,79.25,-6.149,-4.801,-5.808,-3.467,-3.341,-23.61,0.055,18.41,0.076,19.45,0.043,17.8,0.036,17.4,0.047,17.97,0.023,16.64,12.28
"2022-11-26 21:00:00",34799,-24.35,77.72,-24.71,77.38,-6.221,-4.848,-5.863,-3.48,-3.374,-20.97,0.055,18.41,0.076,19.45,0.043,17.8,0.036,17.39,0.046,17.96,0.022,16.63,12.28
"2022-11-26 22:00:00",34800,-23.58,78.18,-23.58,77.77,-6.271,-4.897,-5.922,-3.504,-3.41,-18.96,0.055,18.41,0.076,19.45,0.043,17.78,0.036,17.39,0.046,17.96,0.022,16.63,12.28
"2022-11-26 23:00:00",34801,-23.06,78,-23.06,77.42,-6.28,-4.937,-5.964,-3.522,-3.444,-17.25,0.055,18.41,0.076,19.45,0.043,17.78,0.036,17.39,0.046,17.94,0.023,16.64,12.29
"2022-11-27 00:00:00",34802,-22.74,78.52,-22.73,78.1,-6.275,-4.964,-5.986,-3.533,-3.467,-16.33,0.055,18.41,0.076,19.44,0.043,17.8,0.036,17.39,0.046,17.94,0.022,16.63,12.28
"2022-11-27 01:00:00",34803,-22.67,78.57,-22.71,78.95,-6.266,-4.99,-5.993,-3.547,-3.49,-15.9,0.055,18.41,0.076,19.44,0.043,17.78,0.036,17.39,0.046,17.94,0.022,16.63,12.28
"2022-11-27 02:00:00",34804,-22.65,78.81,-22.65,78.87,-6.259,-4.998,-5.987,-3.548,-3.499,-14.05,0.055,18.39,0.076,19.44,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.63,12.28
"2022-11-27 03:00:00",34805,-22.63,78.08,-22.62,78.01,-6.252,-5.01,-5.972,-3.554,-3.499,-12.37,0.055,18.41,0.076,19.44,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.62,12.29
"2022-11-27 04:00:00",34806,-22.65,78.87,-22.65,78.81,-6.241,-5.015,-5.956,-3.565,-3.499,-13.01,0.055,18.39,0.076,19.44,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.63,12.29
"2022-11-27 05:00:00",34807,-22.8,78.63,-22.8,78.77,-6.229,-5.015,-5.947,-3.568,-3.499,-13.16,0.055,18.39,0.076,19.44,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.62,12.29
"2022-11-27 06:00:00",34808,-23.01,78.67,-22.98,79.18,-6.227,-5.02,-5.932,-3.569,-3.499,-11.5,0.055,18.39,0.075,19.42,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.62,12.29
"2022-11-27 07:00:00",34809,-23.13,78.43,-23.07,79.08,-6.233,-5.028,-5.92,-3.585,-3.499,-10.72,0.054,18.38,0.075,19.42,0.043,17.78,0.036,17.37,0.046,17.94,0.022,16.62,12.29
"2022-11-27 08:00:00",34810,-23.22,78.51,-23.19,78.72,-6.239,-5.035,-5.913,-3.601,-3.502,-12.46,0.055,18.39,0.076,19.44,0.043,17.77,0.036,17.37,0.046,17.94,0.022,16.62,12.29
"2022-11-27 09:00:00",34811,-23.31,77.45,-23.29,77.72,-6.248,-5.047,-5.913,-3.621,-3.508,-14.79,0.054,18.38,0.076,19.44,0.043,17.77,0.036,17.37,0.046,17.94,0.022,16.62,12.31
"2022-11-27 10:00:00",34812,-23.37,77.31,-23.39,77,-6.246,-5.053,-5.911,-3.636,-3.507,-15.18,0.055,18.39,0.075,19.42,0.043,17.77,0.035,17.36,0.046,17.94,0.022,16.62,12.3
"2022-11-27 11:00:00",34813,-23.41,77.63,-23.45,76.66,-6.235,-5.046,-5.905,-3.641,-3.5,-16.13,0.054,18.38,0.075,19.42,0.043,17.77,0.036,17.37,0.046,17.94,0.022,16.62,12.31
"2022-11-27 12:00:00",34814,-23.67,77.11,-23.74,76.32,-6.229,-5.045,-5.904,-3.648,-3.503,-17.41,0.054,18.38,0.075,19.42,0.043,17.77,0.036,17.37,0.046,17.94,0.022,16.62,12.3
"2022-11-27 13:00:00",34815,-24.64,75.17,-24.74,74.03,-6.238,-5.054,-5.913,-3.656,-3.517,-20.3,0.054,18.38,0.075,19.42,0.043,17.77,0.035,17.36,0.046,17.93,0.022,16.62,12.29
"2022-11-27 14:00:00",34816,-25.93,78.15,-26.23,78.15,-6.27,-5.063,-5.93,-3.663,-3.522,-22.96,0.055,18.39,0.075,19.42,0.043,17.77,0.035,17.36,0.046,17.94,0.022,16.62,12.28
"2022-11-27 15:00:00",34817,-26.43,77.75,-26.88,75.54,-6.333,-5.081,-5.963,-3.672,-3.534,-23.86,0.055,18.39,0.075,19.41,0.043,17.77,0.035,17.36,0.046,17.94,0.022,16.6,12.29
"2022-11-27 16:00:00",34818,-27.41,75.5,-28.07,76.47,-6.414,-5.11,-6.019,-3.687,-3.558,-24.95,0.054,18.38,0.075,19.42,0.043,17.77,0.035,17.35,0.046,17.93,0.022,16.62,12.28
"2022-11-27 17:00:00",34819,-28.06,73.68,-28.67,72.89,-6.511,-5.156,-6.095,-3.712,-3.588,-25.77,0.054,18.36,0.075,19.41,0.043,17.77,0.035,17.36,0.046,17.93,0.022,16.6,12.28
"2022-11-27 18:00:00",34820,-28.72,76.06,-29.23,75.96,-6.623,-5.215,-6.191,-3.749,-3.633,-27.25,0.054,18.38,0.075,19.4,0.043,17.75,0.035,17.36,0.046,17.92,0.022,16.6,12.26
"2022-11-27 19:00:00",34821,-28.26,74.82,-28.76,74.75,-6.751,-5.285,-6.302,-3.798,-3.691,-27.54,0.054,18.36,0.075,19.4,0.043,17.75,0.035,17.35,0.046,17.93,0.022,16.59,12.26
"2022-11-27 20:00:00",34822,-28.95,75.68,-29.29,76.27,-6.887,-5.362,-6.421,-3.857,-3.766,-27.69,0.054,18.36,0.075,19.38,0.043,17.75,0.035,17.35,0.046,17.92,0.022,16.59,12.24
"2022-11-27 21:00:00",34823,-28.31,73.64,-28.68,73.57,-7.023,-5.443,-6.546,-3.923,-3.855,-27.77,0.054,18.35,0.075,19.38,0.042,17.74,0.035,17.33,0.046,17.92,0.022,16.59,12.24
"2022-11-27 22:00:00",34824,-28.25,75.47,-28.66,75.47,-7.171,-5.522,-6.677,-3.989,-3.953,-27.79,0.054,18.36,0.075,19.38,0.042,17.74,0.035,17.32,0.045,17.9,0.022,16.57,12.24
"2022-11-27 23:00:00",34825,-27.5,74.4,-27.88,74.81,-7.317,-5.598,-6.809,-4.056,-4.057,-27.08,0.054,18.34,0.074,19.37,0.042,17.74,0.035,17.32,0.045,17.89,0.022,16.57,12.24
"2022-11-28 00:00:00",34826,-27.79,77.29,-28.26,77.43,-7.438,-5.67,-6.928,-4.121,-4.161,-26.76,0.054,18.34,0.074,19.35,0.042,17.74,0.035,17.32,0.045,17.89,0.022,16.57,12.23
"2022-11-28 01:00:00",34827,-27.23,75.84,-27.63,74.5,-7.534,-5.734,-7.035,-4.176,-4.253,-26.66,0.054,18.34,0.074,19.35,0.042,17.73,0.034,17.31,0.045,17.89,0.021,16.56,12.23
"2022-11-28 02:00:00",34828,-26.86,75.16,-27.42,75.16,-7.623,-5.795,-7.128,-4.228,-4.34,-26.42,0.054,18.34,0.074,19.35,0.042,17.71,0.034,17.31,0.045,17.88,0.021,16.56,12.23
"2022-11-28 03:00:00",34829,-27.34,77.09,-27.79,77.26,-7.699,-5.849,-7.214,-4.27,-4.414,-26.77,0.053,18.32,0.074,19.34,0.042,17.71,0.034,17.29,0.045,17.88,0.021,16.56,12.23
"2022-11-28 04:00:00",34830,-26.7,76.24,-27.09,75.55,-7.78,-5.906,-7.296,-4.31,-4.484,-26.41,0.053,18.31,0.074,19.34,0.042,17.71,0.034,17.29,0.045,17.88,0.021,16.56,12.22
"2022-11-28 05:00:00",34831,-27.05,75.75,-27.43,75.51,-7.858,-5.961,-7.373,-4.352,-4.557,-26.33,0.053,18.32,0.074,19.34,0.042,17.71,0.034,17.28,0.045,17.86,0.021,16.55,12.22
"2022-11-28 06:00:00",34832,-26.85,75.55,-27.17,74.86,-7.914,-6.011,-7.441,-4.394,-4.626,-26.33,0.053,18.31,0.073,19.33,0.042,17.71,0.034,17.28,0.045,17.86,0.021,16.53,12.23
"2022-11-28 07:00:00",34833,-26.48,75.82,-26.73,75.34,-7.968,-6.061,-7.509,-4.43,-4.688,-26.22,0.053,18.31,0.073,19.33,0.041,17.7,0.034,17.27,0.044,17.85,0.021,16.55,12.22
"2022-11-28 08:00:00",34834,-26.25,76.68,-26.49,76.09,-8.05,-6.117,-7.583,-4.468,-4.754,-26.2,0.053,18.3,0.073,19.33,0.041,17.7,0.033,17.25,0.044,17.85,0.021,16.53,12.22
"2022-11-28 09:00:00",34835,-25.56,76.91,-26.03,74.71,-8.14,-6.17,-7.656,-4.506,-4.822,-25.92,0.053,18.31,0.073,19.33,0.041,17.69,0.033,17.25,0.044,17.84,0.021,16.53,12.23
"2022-11-28 10:00:00",34836,-26.07,74.12,-26.35,73.02,-8.19,-6.215,-7.711,-4.542,-4.881,-25.47,0.053,18.28,0.073,19.31,0.041,17.7,0.033,17.24,0.044,17.84,0.021,16.53,12.24
"2022-11-28 11:00:00",34837,-25.7,74.29,-26.05,72.67,-8.22,-6.256,-7.762,-4.579,-4.926,-25.75,0.053,18.3,0.073,19.31,0.041,17.69,0.033,17.24,0.044,17.84,0.021,16.53,12.26
"2022-11-28 12:00:00",34838,-25.37,68.77,-25.77,73.32,-8.27,-6.299,-7.814,-4.613,-4.971,-25.91,0.053,18.28,0.073,19.3,0.041,17.69,0.033,17.24,0.044,17.84,0.021,16.53,12.28
"2022-11-28 13:00:00",34839,-25.02,64.91,-25.58,69.64,-8.32,-6.337,-7.858,-4.646,-5.012,-25.83,0.052,18.27,0.073,19.3,0.041,17.67,0.033,17.24,0.044,17.84,0.021,16.52,12.24
"2022-11-28 14:00:00",34840,-25.54,66.43,-25.92,67.88,-8.38,-6.379,-7.907,-4.68,-5.056,-26.07,0.052,18.27,0.073,19.3,0.041,17.67,0.033,17.24,0.044,17.82,0.021,16.52,12.23
"2022-11-28 15:00:00",34841,-25.53,65.74,-25.96,66.33,-8.44,-6.415,-7.952,-4.717,-5.098,-25.99,0.053,18.28,0.073,19.3,0.041,17.67,0.033,17.21,0.044,17.82,0.021,16.52,12.23
"2022-11-28 16:00:00",34842,-25.45,65.43,-25.94,63.67,-8.47,-6.446,-7.988,-4.754,-5.136,-26.21,0.052,18.27,0.073,19.29,0.041,17.66,0.033,17.23,0.044,17.82,0.021,16.52,12.22
"2022-11-28 17:00:00",34843,-26.65,65.44,-27.03,64.51,-8.49,-6.477,-8.03,-4.789,-5.17,-26.93,0.052,18.27,0.073,19.29,0.041,17.66,0.033,17.21,0.044,17.82,0.021,16.52,12.24
"2022-11-28 18:00:00",34844,-26.43,64.55,-26.74,62.69,-8.55,-6.509,-8.08,-4.822,-5.211,-27.08,0.052,18.26,0.073,19.29,0.041,17.66,0.033,17.21,0.044,17.81,0.02,16.51,12.23
"2022-11-28 19:00:00",34845,-26.38,65.75,-26.65,62.1,-8.63,-6.547,-8.14,-4.859,-5.264,-26.76,0.052,18.26,0.073,19.29,0.041,17.66,0.032,17.2,0.044,17.81,0.02,16.49,12.23
"2022-11-28 20:00:00",34846,-26.07,60.58,-26.4,58.31,-8.69,-6.58,-8.2,-4.898,-5.322,-26.67,0.052,18.26,0.072,19.27,0.04,17.65,0.032,17.2,0.044,17.81,0.02,16.51,12.22
"2022-11-28 21:00:00",34847,-25.83,61.47,-26.09,60.16,-8.73,-6.62,-8.26,-4.937,-5.372,-26.49,0.052,18.26,0.072,19.27,0.04,17.65,0.032,17.2,0.043,17.8,0.02,16.49,12.22
"2022-11-28 22:00:00",34848,-26.02,60.61,-26.2,60.81,-8.79,-6.661,-8.33,-4.966,-5.427,-26.24,0.052,18.24,0.072,19.26,0.04,17.65,0.032,17.18,0.043,17.78,0.02,16.51,12.22
"2022-11-28 23:00:00",34849,-25.98,58.61,-26.19,59.06,-8.86,-6.71,-8.41,-4.987,-5.487,-26.31,0.052,18.24,0.072,19.26,0.04,17.63,0.032,17.17,0.043,17.78,0.02,16.49,12.23
"2022-11-29 00:00:00",34850,-25.66,57.81,-25.84,58.78,-8.93,-6.756,-8.49,-5.007,-5.548,-25.76,0.051,18.23,0.072,19.26,0.04,17.63,0.032,17.18,0.043,17.78,0.02,16.49,12.23
"2022-11-29 01:00:00",34851,-25.09,57.39,-25.33,58.56,-8.98,-6.808,-8.56,-5.038,-5.597,-25.53,0.052,18.24,0.072,19.26,0.04,17.65,0.032,17.18,0.043,17.77,0.02,16.48,12.23
"2022-11-29 02:00:00",34852,-24.36,59.84,-24.57,60.53,-9,-6.866,-8.62,-5.073,-5.639,-25.01,0.051,18.23,0.072,19.26,0.04,17.63,0.032,17.17,0.043,17.77,0.02,16.49,12.24
"2022-11-29 03:00:00",34853,-23.81,58.94,-23.98,59.73,-9.02,-6.916,-8.67,-5.104,-5.669,-24.26,0.051,18.23,0.072,19.25,0.04,17.63,0.032,17.16,0.043,17.77,0.02,16.49,12.24
"2022-11-29 04:00:00",34854,-23.23,61.02,-23.33,61.71,-9.03,-6.965,-8.71,-5.13,-5.699,-23.45,0.051,18.23,0.072,19.25,0.04,17.63,0.032,17.17,0.043,17.75,0.02,16.49,12.24
"2022-11-29 05:00:00",34855,-23.21,59.3,-23.32,60.27,-9.03,-6.997,-8.75,-5.148,-5.72,-23.33,0.051,18.23,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.75,0.02,16.48,12.25
"2022-11-29 06:00:00",34856,-21.68,57.43,-21.86,58.4,-9.01,-7.028,-8.77,-5.158,-5.733,-22.22,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.75,0.02,16.48,12.25
"2022-11-29 07:00:00",34857,-20.83,57.28,-20.99,57.8,-8.99,-7.063,-8.8,-5.169,-5.74,-21.32,0.051,18.22,0.071,19.23,0.04,17.62,0.031,17.14,0.043,17.75,0.02,16.48,12.25
"2022-11-29 08:00:00",34858,-19.71,52.17,-19.87,53,-8.97,-7.091,-8.81,-5.17,-5.729,-20.04,0.051,18.22,0.071,19.23,0.04,17.62,0.031,17.14,0.042,17.74,0.02,16.47,12.26
"2022-11-29 09:00:00",34859,-18.07,51.4,-18.25,52.3,-8.92,-7.107,-8.81,-5.175,-5.713,-18.77,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.042,17.74,0.02,16.47,12.26
"2022-11-29 10:00:00",34860,-17.09,55.59,-17.28,56.04,-8.85,-7.113,-8.77,-5.175,-5.683,-17.73,0.051,18.22,0.071,19.23,0.04,17.61,0.031,17.14,0.042,17.74,0.02,16.47,12.28
"2022-11-29 11:00:00",34861,-14.63,49.24,-14.84,49.45,-8.76,-7.103,-8.69,-5.17,-5.64,-15.9,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.75,0.02,16.47,12.27
"2022-11-29 12:00:00",34862,-14.25,55.76,-14.41,57,-8.66,-7.074,-8.6,-5.152,-5.59,-15.3,0.051,18.22,0.071,19.23,0.04,17.62,0.032,17.16,0.043,17.75,0.02,16.47,12.3
"2022-11-29 13:00:00",34863,-13.56,51.22,-13.94,52.11,-8.54,-7.027,-8.47,-5.143,-5.53,-15.79,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.77,0.02,16.47,12.3
"2022-11-29 14:00:00",34864,-14.36,57,-14.66,57.96,-8.42,-6.966,-8.31,-5.126,-5.456,-16.33,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.77,0.02,16.47,12.31
"2022-11-29 15:00:00",34865,-12.86,55.42,-13.02,56.58,-8.31,-6.899,-8.18,-5.105,-5.38,-14.44,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.17,0.043,17.77,0.02,16.47,12.3
"2022-11-29 16:00:00",34866,-11.88,55.71,-12.09,57.77,-8.22,-6.842,-8.08,-5.081,-5.321,-13.54,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.77,0.02,16.47,12.32
"2022-11-29 17:00:00",34867,-11.75,60.92,-11.93,62.16,-8.11,-6.773,-7.956,-5.056,-5.261,-13.05,0.051,18.22,0.072,19.25,0.04,17.62,0.032,17.17,0.043,17.78,0.02,16.47,12.32
"2022-11-29 18:00:00",34868,-11.11,58.88,-11.27,60.67,-7.98,-6.702,-7.839,-5.019,-5.192,-12.27,0.051,18.23,0.072,19.25,0.04,17.62,0.032,17.16,0.043,17.78,0.02,16.48,12.33
"2022-11-29 19:00:00",34869,-10.18,58.06,-10.34,58.64,-7.847,-6.625,-7.717,-4.973,-5.116,-11.43,0.051,18.22,0.072,19.26,0.04,17.63,0.032,17.17,0.043,17.78,0.02,16.48,12.34
"2022-11-29 20:00:00",34870,-9.9,64.04,-10.04,64.93,-7.716,-6.546,-7.59,-4.927,-5.042,-10.91,0.051,18.23,0.072,19.26,0.04,17.63,0.032,17.17,0.043,17.77,0.02,16.47,12.34
"2022-11-29 21:00:00",34871,-9.31,62.57,-9.48,63.53,-7.573,-6.458,-7.447,-4.882,-4.959,-10.57,0.051,18.22,0.072,19.26,0.04,17.63,0.032,17.17,0.043,17.78,0.02,16.47,12.34
"2022-11-29 22:00:00",34872,-9.32,68.1,-9.48,68.76,-7.441,-6.371,-7.313,-4.854,-4.867,-10.3,0.051,18.23,0.072,19.27,0.04,17.62,0.032,17.18,0.043,17.78,0.02,16.48,12.35
"2022-11-29 23:00:00",34873,-9.66,64.46,-9.78,65.66,-7.331,-6.289,-7.199,-4.826,-4.78,-10.48,0.051,18.23,0.072,19.26,0.04,17.62,0.032,17.18,0.043,17.8,0.02,16.48,12.35
"2022-11-30 00:00:00",34874,-10.55,74.2,-10.64,74.81,-7.233,-6.213,-7.103,-4.801,-4.705,-10.96,0.052,18.24,0.072,19.27,0.04,17.63,0.032,17.18,0.043,17.78,0.02,16.48,12.36
"2022-11-30 01:00:00",34875,-9.91,70.75,-10.02,71.03,-7.146,-6.138,-7.014,-4.766,-4.637,-9.85,0.051,18.23,0.072,19.27,0.04,17.62,0.032,17.18,0.043,17.8,0.02,16.48,12.35
"2022-11-30 02:00:00",34876,-9.23,70.27,-9.37,70.99,-7.056,-6.067,-6.909,-4.718,-4.572,-9.1,0.052,18.24,0.072,19.27,0.04,17.62,0.032,17.18,0.043,17.8,0.02,16.48,12.36
"2022-11-30 03:00:00",34877,-9.62,75.9,-9.73,77,-6.949,-5.998,-6.796,-4.672,-4.513,-8.57,0.052,18.24,0.073,19.29,0.04,17.63,0.032,17.2,0.043,17.8,0.02,16.48,12.36
"2022-11-30 04:00:00",34878,-9.28,87.9,-9.41,88.5,-6.838,-5.929,-6.681,-4.625,-4.451,-8.21,0.052,18.24,0.073,19.29,0.04,17.63,0.032,17.2,0.043,17.8,0.02,16.49,12.36
"2022-11-30 05:00:00",34879,-9.03,87.6,-9.18,89,-6.729,-5.856,-6.571,-4.576,-4.391,-7.719,0.052,18.24,0.073,19.29,0.04,17.65,0.033,17.21,0.044,17.81,0.02,16.49,12.36
